country_iso3,year,BALANCE_COURANTE,CRDE,CROISSANCE_PIB,DETO,DETTE_PUBLIQUE,EMAG,EMIN,EMSE,EVNA,EXPO,EXPORT_MARCHANDISES_USD,FBCF,IDEE,IMPO,INFLATION_CPI,LFPRF,OUVERTURE_COM,POP_ACTIVE_TOTALE,RETO,SOBG,SOPR,TAAC,TACH,TAUX_EMPLOI_15P,TCER,UNFE,VAAG,VAIN,VASE,WSWF
PRT,2016,1.42555528145605,-0.315459016997883,2.00414129666575,44.865694320445,131.2,3.61553758118563,24.2229607130392,72.1615233581643,81.1243902439025,40.3550889260564,55372000000.0,15.7267272276065,3.56282992803299,39.1672575583436,0.607397074641719,53.484,79.5223464844001,5182106.0,42.922339640135,-1.9433546803104,1.9571533119291,73.748,11.058,51.955,96.6782449379406,11.123,1.92235840837832,19.448178094831,65.4115109280948,88.0554759238123
PRT,2017,1.56389644169824,-0.243889410358812,3.31472008175986,45.485903213712,126.0,3.35174740170112,24.4465459425173,72.2017066557815,81.4243902439025,42.9426786480198,62130000000.0,17.085659362742,5.02041551787587,41.8651136589341,1.36861411643482,54.028,84.8077923069539,5221693.0,42.483700247201,-3.0022029665115,0.62761119559141,74.683,8.878,53.654,96.874403076022,9.363,1.96367345206825,19.2493833127062,65.2644211981992,88.4829429878167
PRT,2018,0.7276825303456,-0.160104021146769,2.94628343449202,43.281423782522,121.1,3.14470982189453,24.4383065306702,72.4169836474352,81.3243902439024,43.677580570852,68361000000.0,17.8287896047353,3.46584287446499,43.0581149209879,0.993715683468233,54.337,86.7356954918399,5230976.0,42.855648066124,-0.42577571639863,2.8107021740742,75.102,6.966,54.846,98.0044018820232,7.381,1.91817470918666,19.3820435381975,65.1189858053297,88.6847047285629
PRT,2019,0.765771121812591,0.0237334946497115,2.74568432648596,42.480886046383,116.1,2.8773483224011,24.1628821215495,72.9597492961719,81.6756097560976,43.6531259432991,67063000000.0,18.4328254718014,4.5038935303436,43.1178629650595,0.338178410046124,54.511,86.7709889083586,5245523.0,42.596952117559,0.11606607117631,2.9399449577812,75.447,6.422,55.189,96.4459170962633,7.063,1.99991845769704,18.886083188208,65.5860785423015,88.3584593093777
PRT,2020,-0.629832722737583,0.10511412524675,-8.20463159324387,49.123113243212,134.1,2.86634832641125,24.4284280987097,72.7052028324968,81.3292682926829,37.2560151344529,61496000000.0,19.4962993707914,1.8141455418251,39.2526255864686,-0.0124383299576209,53.157,76.5086407209215,5138884.0,43.370872812795,-5.7522404304173,-3.0025866425777,74.143,6.85,53.643,97.7110043045659,7.08,2.14089692520428,19.3945333422241,65.5669578738445,88.3420220548419
PRT,2021,-0.67221074365241,0.626850165433157,5.55875672070374,47.343194123804,123.9,2.82638786857103,24.6003483164877,72.5732847147665,81.3780487804878,41.5484271843512,75229000000.0,20.5029780421601,3.60836004516304,44.3251180305463,1.26565719069044,52.886,85.8735452148975,5114630.0,44.517676718687,-2.8255174051174,-0.54288252134703,74.79,6.712,53.016,96.6524857540113,6.992,2.16204629838151,19.312836959793,65.0687062575411,88.1236924079776
PRT,2022,-2.08477766426278,0.697256448023043,6.98584137580278,43.873917228104,111.2,3.0976522765187,24.8734792692355,72.0288684542458,81.6317073170732,49.4816822004506,82463000000.0,20.5732413117937,5.08368921917484,51.8824642789839,7.83269124233323,53.799,101.364146479435,5245513.0,43.563506221583,-0.31041100652081,1.4968113259211,76.146,6.138,54.238,94.3609432965343,6.564,1.90543676193935,18.4032428555898,66.1933718129425,88.1199879967178
PRT,2023,0.55352409256356,1.36912985956796,3.09998745904281,41.897825284462,96.9,3.10706416299277,25.4765752478187,71.4163605891885,82.3292682926829,47.1554769314882,83621000000.0,20.4859520223246,3.96325428743124,45.9803767757157,4.31128191898681,54.719,93.1358537072038,5395411.0,43.154990926664,1.2571656422021,3.040211190867,77.44,6.498,54.75,95.6053538698921,6.862,2.13721069426312,18.7118937244236,66.2923756073157,88.3583607086201
PRT,2024,2.07520783148021,1.09536933248007,2.21459232301109,42.505525661673,93.5,2.85584874666838,24.7631634041662,72.3809878491654,82.3829268292683,45.8196856112127,85367000000.0,20.4281161978824,4.29974090969256,43.8418780958391,2.41613187791876,54.888,89.6615637070518,5450166.0,43.006398207218,0.50087254554508,2.3433429623344,77.782,6.5,54.644,95.5870512838304,6.903,2.01918518592571,18.6902857824428,66.2948271282742,88.6574388773607
TUR,1980,-4.95178373417964,1.99827279308554,-2.44735042580159,18.2407372003212,,,,,62.739,5.16193170955531,2910000000.0,15.9006614919894,0.0261537873284136,11.927885902191,94.2608598807592,,17.0898176117463,,,,,,,,,,26.1461400221772,23.494436584713,49.009673842389,
