cible,horizon,bloc,comparaison,n_previsions,rmse_modele,mae_modele,rmse_baseline,mae_baseline,biais_moyen_modele,gain_rmse_vs_baseline_pct,seuil_gain_atteint,statut,rmse_relative_modele,rmse_relative_baseline,derive_systematique,motif
BALANCE_COURANTE,3,finale,benchlearning_vs_random_walk,4,5.081226262145929,4.94261739448833,1.3837900672361274,0.9903469284497977,4.94261739448833,,,evalue,2.45062681175624,0.6673887100588698,True,
BALANCE_COURANTE,3,finale,benchlearning_vs_modele_national,4,5.081226262145929,4.94261739448833,1.4513694128069285,1.2809950973146536,4.94261739448833,,,evalue,2.45062681175624,0.6999815818643469,True,
BALANCE_COURANTE,4,interne,benchlearning_vs_random_walk,8,9.067127844532733,8.935586481452718,3.248134037669326,2.805425503420193,8.935586481452718,,,evalue,2.37522550437915,0.8508814412014942,True,
BALANCE_COURANTE,4,interne,benchlearning_vs_modele_national,8,9.067127844532733,8.935586481452718,5.361092682441037,5.137258471459848,8.935586481452718,,,evalue,2.37522550437915,1.4043922495647363,True,
BALANCE_COURANTE,4,finale,benchlearning_vs_random_walk,4,4.934370205281663,4.8233284220842085,1.3839392756205324,1.1083247898876574,4.8233284220842085,,,evalue,2.379799540571434,0.6674606718351217,True,
BALANCE_COURANTE,4,finale,benchlearning_vs_modele_national,4,4.934370205281663,4.8233284220842085,1.8990595987427266,1.7028547891322825,4.8233284220842085,,,evalue,2.379799540571434,0.9158982752790308,True,
BALANCE_COURANTE,5,interne,benchlearning_vs_random_walk,6,8.882499864711082,8.721632493262273,3.1397633005130854,2.6928473256929415,8.721632493262273,,,evalue,2.924463869197308,1.0337319977522872,True,
BALANCE_COURANTE,5,interne,benchlearning_vs_modele_national,6,8.882499864711082,8.721632493262273,9.301703199238013,8.443637311757486,8.721632493262273,,,evalue,2.924463869197308,3.06248188488471,True,
BALANCE_COURANTE,5,finale,benchlearning_vs_random_walk,4,6.062264565636745,5.678015140635212,2.3266476207571976,1.9890892798601327,5.678015140635212,,,evalue,2.923772199475919,1.1221198873612968,True,
BALANCE_COURANTE,5,finale,benchlearning_vs_modele_national,4,6.062264565636745,5.678015140635212,2.1916051174749325,1.766585735461397,5.678015140635212,,,evalue,2.923772199475919,1.0569901800432773,True,
TACH,1,interne,benchlearning_vs_random_walk,14,3.9145489261513986,3.8119290584907204,0.5861112156774145,0.3172142857142853,-3.8119290584907204,-567.8850056856613,False,evalue,,,,
TACH,1,interne,benchlearning_vs_modele_national,14,3.9145489261513986,3.8119290584907204,0.6784819680275822,0.4826622637616718,-3.8119290584907204,-476.9569584187182,False,evalue,,,,
TACH,1,finale,benchlearning_vs_random_walk,4,2.4153458360645743,2.1847105643592637,0.7092647601566002,0.6249999999999996,-1.9083001600491296,-240.54220253820088,False,evalue,,,,
TACH,1,finale,benchlearning_vs_modele_national,4,2.4153458360645743,2.1847105643592637,1.2803118166120735,1.1850712873168656,-1.9083001600491296,-88.65293631796644,False,evalue,,,,
TACH,2,interne,benchlearning_vs_random_walk,12,4.203466504461657,4.140162280408356,0.6555159545477642,0.4253333333333333,-4.140162280408356,-541.2454914787846,False,evalue,,,,
TACH,2,interne,benchlearning_vs_modele_national,12,4.203466504461657,4.140162280408356,0.7200644252766385,0.543389965869265,-4.140162280408356,-483.76255747487386,False,evalue,,,,
TACH,2,finale,benchlearning_vs_random_walk,4,3.113511893548406,2.9507511437658818,1.399901871561003,1.2752499999999998,-2.9507511437658818,-122.40929573703549,False,evalue,,,,
TACH,2,finale,benchlearning_vs_modele_national,4,3.113511893548406,2.9507511437658818,1.738535760630715,1.5375196616074747,-2.9507511437658818,-79.08817086505427,False,evalue,,,,
TACH,3,interne,benchlearning_vs_random_walk,10,4.68266215613303,4.586471041500058,0.7389577795787792,0.49059999999999987,-4.586471041500058,-533.6846685344109,False,evalue,,,,
TACH,3,interne,benchlearning_vs_modele_national,10,4.68266215613303,4.586471041500058,0.6373851711959398,0.49869124249180813,-4.586471041500058,-634.6675711558911,False,evalue,,,,
TACH,3,finale,benchlearning_vs_random_walk,4,2.944719817640158,2.764050263903126,1.5033028636971324,1.3104999999999998,-2.764050263903126,-95.88333720046882,False,evalue,,,,
TACH,3,finale,benchlearning_vs_modele_national,4,2.944719817640158,2.764050263903126,1.5134788403677877,1.2300394559981864,-2.764050263903126,-94.56630242181431,False,evalue,,,,
TACH,4,interne,benchlearning_vs_random_walk,8,4.15953690620401,4.092865352188314,0.7638362062641437,0.5419999999999998,-4.092865352188314,-444.55875122075474,False,evalue,,,,
TACH,4,interne,benchlearning_vs_modele_national,8,4.15953690620401,4.092865352188314,0.7349142460584492,0.5535818795132517,-4.092865352188314,-465.98942373382613,False,evalue,,,,
TACH,4,finale,benchlearning_vs_random_walk,4,2.482144072439311,2.281401873138689,1.2479846753866812,0.9632499999999999,-2.281401873138689,-98.89219165854198,False,evalue,,,,
TACH,4,finale,benchlearning_vs_modele_national,4,2.482144072439311,2.281401873138689,0.8666018960998391,0.8008520673295516,-2.281401873138689,-186.42264500115394,False,evalue,,,,
TACH,5,interne,benchlearning_vs_random_walk,6,3.4090132783656792,3.3588314094148277,0.7737555600231033,0.5449999999999999,-3.3588314094148277,-340.58013337750884,False,evalue,,,,
TACH,5,interne,benchlearning_vs_modele_national,6,3.4090132783656792,3.3588314094148277,0.6874096140741032,0.38040979564899785,-3.3588314094148277,-395.92167589296844,False,evalue,,,,
TACH,5,finale,benchlearning_vs_random_walk,4,2.2290655929134746,2.076728698860748,0.6616966827784461,0.47699999999999987,-2.076728698860748,-236.87120563362805,False,evalue,,,,
TACH,5,finale,benchlearning_vs_modele_national,4,2.2290655929134746,2.076728698860748,0.6730670884433282,0.6007746381428949,-2.076728698860748,-231.18029854480997,False,evalue,,,,
FBCF,1,interne,benchlearning_vs_random_walk,14,7.412414792582329,7.0845246285336865,1.5646599021625756,1.3427704550083852,-7.0845246285336865,,,evalue,0.2618770035959231,0.05527867210494811,True,
FBCF,1,interne,benchlearning_vs_modele_national,14,7.412414792582329,7.0845246285336865,2.6651234549610754,2.06524632368015,-7.0845246285336865,,,evalue,0.2618770035959231,0.09415751332438249,True,
FBCF,1,finale,benchlearning_vs_random_walk,4,4.73205993953238,4.463433269151728,1.0484404370964464,0.8284842992843018,-4.463433269151728,,,evalue,0.181236861710767,0.04015503965252014,True,
FBCF,1,finale,benchlearning_vs_modele_national,4,4.73205993953238,4.463433269151728,1.161990171049792,0.986695830700147,-4.463433269151728,,,evalue,0.181236861710767,0.04450396965187905,True,
FBCF,2,interne,benchlearning_vs_random_walk,12,6.313620154391181,6.194336225517753,1.8009150362029755,1.5161011140605494,-6.194336225517753,,,evalue,0.22564107218725765,0.06436250356372261,True,
FBCF,2,interne,benchlearning_vs_modele_national,12,6.313620154391181,6.194336225517753,1.8420081033255022,1.5313337205049757,-6.194336225517753,,,evalue,0.22564107218725765,0.06583111958721603,True,
FBCF,2,finale,benchlearning_vs_random_walk,4,5.716242819557532,5.631963486033746,0.7849958274408018,0.6661881870716257,-5.631963486033746,,,evalue,0.2189308509679803,0.03006516866637086,True,
FBCF,2,finale,benchlearning_vs_modele_national,4,5.716242819557532,5.631963486033746,1.3723461029130108,1.2363837321875915,-5.631963486033746,,,evalue,0.2189308509679803,0.052560555878658995,True,
FBCF,3,interne,benchlearning_vs_random_walk,10,6.167404943577387,6.035807431027871,1.9413519393195093,1.6074887083716594,-6.035807431027871,,,evalue,0.22156165254400234,0.06974232238359217,True,
FBCF,3,interne,benchlearning_vs_modele_national,10,6.167404943577387,6.035807431027871,1.4305762210190744,1.1868530456146325,-6.035807431027871,,,evalue,0.22156165254400234,0.051392900988156576,True,
FBCF,3,finale,benchlearning_vs_random_walk,4,4.375830638667822,4.350656747177893,1.0185717889796377,0.8668980366494505,-4.350656747177893,,,evalue,0.16759335732512876,0.03901107695606102,True,
FBCF,3,finale,benchlearning_vs_modele_national,4,4.375830638667822,4.350656747177893,1.608634959890644,1.4936901853009816,-4.350656747177893,,,evalue,0.16759335732512876,0.06161036747087698,True,
FBCF,4,interne,benchlearning_vs_random_walk,8,6.113644151440801,5.956776097506905,1.6650208497052175,1.410675486217913,-5.956776097506905,,,evalue,0.22291919353888495,0.06071094356289017,True,
FBCF,4,interne,benchlearning_vs_modele_national,8,6.113644151440801,5.956776097506905,0.9100356792531948,0.6648083994102985,-5.956776097506905,,,evalue,0.22291919353888495,0.03318224199603187,True,
FBCF,4,finale,benchlearning_vs_random_walk,4,4.306313627015461,4.254657110097001,1.5403958353813836,1.3599246503231006,-4.254657110097001,,,evalue,0.1649308709685781,0.05899682391268385,True,
FBCF,4,finale,benchlearning_vs_modele_national,4,4.306313627015461,4.254657110097001,1.2390409321397682,1.0679427541586426,-4.254657110097001,,,evalue,0.1649308709685781,0.04745499696573706,True,
FBCF,5,interne,benchlearning_vs_random_walk,6,7.183989774916449,6.898145030819045,1.2875205763162814,0.9493181662874003,-6.898145030819045,,,evalue,0.2628836858299869,0.047114231129025984,True,
FBCF,5,interne,benchlearning_vs_modele_national,6,7.183989774916449,6.898145030819045,1.15706696850853,1.0039171713019577,-6.898145030819045,,,evalue,0.2628836858299869,0.04234054320284571,True,
FBCF,5,finale,benchlearning_vs_random_walk,4,5.153620464922104,5.126631438904671,2.0203934471780767,1.8577788231113495,-5.126631438904671,,,evalue,0.19738253772059489,0.07738062756317023,True,
