origin,target_year,y_true,y_pred,block,n_train,n_features_non_nulles,cible,horizon,modele,n_pays_entrainement,effets_fixes_pays,p_retenu
2014,2018,60.5,58.51304347826087,interne,,,DETTE_PUBLIQUE,4,baseline_random_walk_drift,,,
2015,2019,60.3,58.28333333333333,interne,,,DETTE_PUBLIQUE,4,baseline_random_walk_drift,,,
2016,2020,72.2,60.26,interne,,,DETTE_PUBLIQUE,4,baseline_random_walk_drift,,,
2017,2021,69.4,60.48461538461538,finale,,,DETTE_PUBLIQUE,4,baseline_random_walk_drift,,,
2018,2022,71.4,60.70740740740741,finale,,,DETTE_PUBLIQUE,4,baseline_random_walk_drift,,,
2019,2023,68.7,60.47142857142857,finale,,,DETTE_PUBLIQUE,4,baseline_random_walk_drift,,,
2020,2024,67.7,74.00689655172414,finale,,,DETTE_PUBLIQUE,4,baseline_random_walk_drift,,,
2009,2013,57.1,27.312882938151695,interne,,,DETTE_PUBLIQUE,4,baseline_ar_p,,,3.0
2010,2014,58.6,39.51627587745802,interne,,,DETTE_PUBLIQUE,4,baseline_ar_p,,,3.0
2011,2015,58.4,48.24061676337176,interne,,,DETTE_PUBLIQUE,4,baseline_ar_p,,,3.0
2012,2016,60.1,53.26577036872217,interne,,,DETTE_PUBLIQUE,4,baseline_ar_p,,,3.0
2013,2017,60.3,57.76034942626506,interne,,,DETTE_PUBLIQUE,4,baseline_ar_p,,,3.0
2014,2018,60.5,57.725272704516804,interne,,,DETTE_PUBLIQUE,4,baseline_ar_p,,,3.0
2015,2019,60.3,55.84718524809151,interne,,,DETTE_PUBLIQUE,4,baseline_ar_p,,,3.0
2016,2020,72.2,56.93017051601484,interne,,,DETTE_PUBLIQUE,4,baseline_ar_p,,,3.0
2017,2021,69.4,57.20725549610497,finale,,,DETTE_PUBLIQUE,4,baseline_ar_p,,,3.0
2018,2022,71.4,56.92484875741991,finale,,,DETTE_PUBLIQUE,4,baseline_ar_p,,,3.0
2019,2023,68.7,56.8160462439425,finale,,,DETTE_PUBLIQUE,4,baseline_ar_p,,,3.0
2020,2024,67.7,67.52845840983028,finale,,,DETTE_PUBLIQUE,4,baseline_ar_p,,,3.0
2010,2015,58.4,44.44550983849709,interne,6.0,19.0,DETTE_PUBLIQUE,5,elasticnet,,,
2011,2016,60.1,45.82768161522637,interne,7.0,19.0,DETTE_PUBLIQUE,5,elasticnet,,,
2012,2017,60.3,41.37020765231384,interne,8.0,21.0,DETTE_PUBLIQUE,5,elasticnet,,,
2013,2018,60.5,42.052073996369145,interne,9.0,20.0,DETTE_PUBLIQUE,5,elasticnet,,,
2014,2019,60.3,48.65953297701768,interne,10.0,22.0,DETTE_PUBLIQUE,5,elasticnet,,,
2015,2020,72.2,48.050164787966075,interne,11.0,18.0,DETTE_PUBLIQUE,5,elasticnet,,,
2016,2021,69.4,46.66226103055525,finale,12.0,20.0,DETTE_PUBLIQUE,5,elasticnet,,,
2017,2022,71.4,57.41508358074873,finale,13.0,21.0,DETTE_PUBLIQUE,5,elasticnet,,,
2018,2023,68.7,59.038783839771625,finale,14.0,22.0,DETTE_PUBLIQUE,5,elasticnet,,,
2019,2024,67.7,52.79485221755909,finale,15.0,21.0,DETTE_PUBLIQUE,5,elasticnet,,,
2006,2011,48.6,44.35111036053693,interne,11.0,,DETTE_PUBLIQUE,5,panel_avec_effets_fixes,6.0,True,
2007,2012,52.3,41.04463716432745,interne,17.0,,DETTE_PUBLIQUE,5,panel_avec_effets_fixes,6.0,True,
2008,2013,57.1,33.25768792868892,interne,23.0,,DETTE_PUBLIQUE,5,panel_avec_effets_fixes,6.0,True,
2009,2014,58.6,31.906813964340174,interne,30.0,,DETTE_PUBLIQUE,5,panel_avec_effets_fixes,7.0,True,
2010,2015,58.4,35.37932334975158,interne,39.0,,DETTE_PUBLIQUE,5,panel_avec_effets_fixes,9.0,True,
2011,2016,60.1,41.07346185494647,interne,48.0,,DETTE_PUBLIQUE,5,panel_avec_effets_fixes,9.0,True,
2012,2017,60.3,46.29615523308758,interne,57.0,,DETTE_PUBLIQUE,5,panel_avec_effets_fixes,9.0,True,
2013,2018,60.5,51.453846344769126,interne,66.0,,DETTE_PUBLIQUE,5,panel_avec_effets_fixes,9.0,True,
2014,2019,60.3,59.311292936719546,interne,75.0,,DETTE_PUBLIQUE,5,panel_avec_effets_fixes,9.0,True,
2015,2020,72.2,60.80910686790994,interne,84.0,,DETTE_PUBLIQUE,5,panel_avec_effets_fixes,9.0,True,
2016,2021,69.4,60.30596316953665,finale,93.0,,DETTE_PUBLIQUE,5,panel_avec_effets_fixes,9.0,True,
2017,2022,71.4,57.462250493600585,finale,102.0,,DETTE_PUBLIQUE,5,panel_avec_effets_fixes,9.0,True,
2018,2023,68.7,58.58675798126953,finale,111.0,,DETTE_PUBLIQUE,5,panel_avec_effets_fixes,9.0,True,
2019,2024,67.7,57.87126590933508,finale,120.0,,DETTE_PUBLIQUE,5,panel_avec_effets_fixes,9.0,True,
2007,2012,52.3,46.93887511876537,interne,14.0,,DETTE_PUBLIQUE,5,panel_leave_one_country_out,5.0,False,
2008,2013,57.1,32.94234064166126,interne,19.0,,DETTE_PUBLIQUE,5,panel_leave_one_country_out,5.0,False,
2009,2014,58.6,32.166844485987454,interne,25.0,,DETTE_PUBLIQUE,5,panel_leave_one_country_out,6.0,False,
2010,2015,58.4,39.36681711631399,interne,33.0,,DETTE_PUBLIQUE,5,panel_leave_one_country_out,8.0,False,
2011,2016,60.1,51.23690779546929,interne,41.0,,DETTE_PUBLIQUE,5,panel_leave_one_country_out,8.0,False,
2012,2017,60.3,64.66955872525004,interne,49.0,,DETTE_PUBLIQUE,5,panel_leave_one_country_out,8.0,False,
2013,2018,60.5,70.353907401153,interne,57.0,,DETTE_PUBLIQUE,5,panel_leave_one_country_out,8.0,False,
2014,2019,60.3,74.1667242611769,interne,65.0,,DETTE_PUBLIQUE,5,panel_leave_one_country_out,8.0,False,
2015,2020,72.2,72.04507689184523,interne,73.0,,DETTE_PUBLIQUE,5,panel_leave_one_country_out,8.0,False,
2016,2021,69.4,72.05704467375807,finale,81.0,,DETTE_PUBLIQUE,5,panel_leave_one_country_out,8.0,False,
2017,2022,71.4,66.6858446415545,finale,89.0,,DETTE_PUBLIQUE,5,panel_leave_one_country_out,8.0,False,
2018,2023,68.7,65.55026625457242,finale,97.0,,DETTE_PUBLIQUE,5,panel_leave_one_country_out,8.0,False,
2019,2024,67.7,64.00629246849591,finale,105.0,,DETTE_PUBLIQUE,5,panel_leave_one_country_out,8.0,False,
2010,2015,58.4,45.3,interne,,,DETTE_PUBLIQUE,5,baseline_random_walk,,,
2011,2016,60.1,48.6,interne,,,DETTE_PUBLIQUE,5,baseline_random_walk,,,
2012,2017,60.3,52.3,interne,,,DETTE_PUBLIQUE,5,baseline_random_walk,,,
2013,2018,60.5,57.1,interne,,,DETTE_PUBLIQUE,5,baseline_random_walk,,,
2014,2019,60.3,58.6,interne,,,DETTE_PUBLIQUE,5,baseline_random_walk,,,
2015,2020,72.2,58.4,interne,,,DETTE_PUBLIQUE,5,baseline_random_walk,,,
2016,2021,69.4,60.1,finale,,,DETTE_PUBLIQUE,5,baseline_random_walk,,,
2017,2022,71.4,60.3,finale,,,DETTE_PUBLIQUE,5,baseline_random_walk,,,
2018,2023,68.7,60.5,finale,,,DETTE_PUBLIQUE,5,baseline_random_walk,,,
2019,2024,67.7,60.3,finale,,,DETTE_PUBLIQUE,5,baseline_random_walk,,,
2010,2015,58.4,41.66842105263157,interne,,,DETTE_PUBLIQUE,5,baseline_random_walk_drift,,,
2011,2016,60.1,45.975,interne,,,DETTE_PUBLIQUE,5,baseline_random_walk_drift,,,
2012,2017,60.3,50.68095238095238,interne,,,DETTE_PUBLIQUE,5,baseline_random_walk_drift,,,
2013,2018,60.5,56.64545454545455,interne,,,DETTE_PUBLIQUE,5,baseline_random_walk_drift,,,
2014,2019,60.3,58.49130434782609,interne,,,DETTE_PUBLIQUE,5,baseline_random_walk_drift,,,
2015,2020,72.2,58.25416666666666,interne,,,DETTE_PUBLIQUE,5,baseline_random_walk_drift,,,
2016,2021,69.4,60.300000000000004,finale,,,DETTE_PUBLIQUE,5,baseline_random_walk_drift,,,
2017,2022,71.4,60.530769230769224,finale,,,DETTE_PUBLIQUE,5,baseline_random_walk_drift,,,
2018,2023,68.7,60.75925925925926,finale,,,DETTE_PUBLIQUE,5,baseline_random_walk_drift,,,
2019,2024,67.7,60.51428571428571,finale,,,DETTE_PUBLIQUE,5,baseline_random_walk_drift,,,
2010,2015,58.4,37.98893384840657,interne,,,DETTE_PUBLIQUE,5,baseline_ar_p,,,3.0
2011,2016,60.1,47.78631333298594,interne,,,DETTE_PUBLIQUE,5,baseline_ar_p,,,3.0
2012,2017,60.3,52.80265410194858,interne,,,DETTE_PUBLIQUE,5,baseline_ar_p,,,3.0
2013,2018,60.5,56.74013549394796,interne,,,DETTE_PUBLIQUE,5,baseline_ar_p,,,3.0
2014,2019,60.3,56.949605732036076,interne,,,DETTE_PUBLIQUE,5,baseline_ar_p,,,3.0
2015,2020,72.2,55.28396282525416,interne,,,DETTE_PUBLIQUE,5,baseline_ar_p,,,3.0
2016,2021,69.4,55.95433222686422,finale,,,DETTE_PUBLIQUE,5,baseline_ar_p,,,3.0
2017,2022,71.4,56.4348035794173,finale,,,DETTE_PUBLIQUE,5,baseline_ar_p,,,3.0
2018,2023,68.7,56.142634302171786,finale,,,DETTE_PUBLIQUE,5,baseline_ar_p,,,3.0
2019,2024,67.7,56.130359900877984,finale,,,DETTE_PUBLIQUE,5,baseline_ar_p,,,3.0
2006,2007,-0.140355839695735,2.3960215254560215,interne,6.0,0.0,BALANCE_COURANTE,1,elasticnet,,,
2007,2008,-4.4474051229375,2.0303492779841714,interne,7.0,1.0,BALANCE_COURANTE,1,elasticnet,,,
2008,2009,-4.91456971921294,1.059889915842203,interne,8.0,2.0,BALANCE_COURANTE,1,elasticnet,,,
2009,2010,-3.89149487244856,-0.10835362883220023,interne,9.0,5.0,BALANCE_COURANTE,1,elasticnet,,,
2010,2011,-7.26703537698178,-0.5091148696640819,interne,10.0,5.0,BALANCE_COURANTE,1,elasticnet,,,
2011,2012,-8.95034696939187,-2.418931643229117,interne,11.0,7.0,BALANCE_COURANTE,1,elasticnet,,,
2012,2013,-6.77731894447504,-4.280448223672668,interne,12.0,8.0,BALANCE_COURANTE,1,elasticnet,,,
2013,2014,-5.53783287947428,-3.9983084245961655,interne,13.0,9.0,BALANCE_COURANTE,1,elasticnet,,,
2014,2015,-1.95690775142638,-4.1128183670161755,interne,14.0,9.0,BALANCE_COURANTE,1,elasticnet,,,
2015,2016,-3.74613174513,-2.5570943297348316,interne,15.0,8.0,BALANCE_COURANTE,1,elasticnet,,,
2016,2017,-3.10210665362039,-3.378288576517686,interne,16.0,8.0,BALANCE_COURANTE,1,elasticnet,,,
2017,2018,-4.87290163435469,-2.9532604395433064,interne,17.0,8.0,BALANCE_COURANTE,1,elasticnet,,,
2018,2019,-3.4182057355437,-3.1634900894818925,interne,18.0,8.0,BALANCE_COURANTE,1,elasticnet,,,
2019,2020,-1.1275993199651,-2.9092156865377365,interne,19.0,8.0,BALANCE_COURANTE,1,elasticnet,,,
2020,2021,-2.35786783699057,-2.1058012314366144,finale,20.0,8.0,BALANCE_COURANTE,1,elasticnet,,,
2021,2022,-3.6574911910038,-2.1844154849697595,finale,21.0,8.0,BALANCE_COURANTE,1,elasticnet,,,
2022,2023,-1.04767760599469,-2.6674093068291564,finale,22.0,8.0,BALANCE_COURANTE,1,elasticnet,,,
2023,2024,-1.23072108998601,-2.2731198751286072,finale,23.0,8.0,BALANCE_COURANTE,1,elasticnet,,,
2002,2003,2.72583245907781,3.470402445243447,interne,18.0,,BALANCE_COURANTE,1,panel_avec_effets_fixes,9.0,True,
2003,2004,1.46649924876604,2.652252411129749,interne,27.0,,BALANCE_COURANTE,1,panel_avec_effets_fixes,9.0,True,
2004,2005,1.51129572542934,2.2144335209943686,interne,36.0,,BALANCE_COURANTE,1,panel_avec_effets_fixes,9.0,True,
2005,2006,1.85973036169923,1.8832210738826087,interne,45.0,,BALANCE_COURANTE,1,panel_avec_effets_fixes,9.0,True,
2006,2007,-0.140355839695735,2.0002151527728587,interne,54.0,,BALANCE_COURANTE,1,panel_avec_effets_fixes,9.0,True,
2007,2008,-4.4474051229375,0.33504036346062815,interne,63.0,,BALANCE_COURANTE,1,panel_avec_effets_fixes,9.0,True,
2008,2009,-4.91456971921294,-3.3218559820164066,interne,72.0,,BALANCE_COURANTE,1,panel_avec_effets_fixes,9.0,True,
2009,2010,-3.89149487244856,-2.8366763020417896,interne,81.0,,BALANCE_COURANTE,1,panel_avec_effets_fixes,9.0,True,
2010,2011,-7.26703537698178,-2.8223752390457655,interne,90.0,,BALANCE_COURANTE,1,panel_avec_effets_fixes,9.0,True,
2011,2012,-8.95034696939187,-5.631093553056162,interne,99.0,,BALANCE_COURANTE,1,panel_avec_effets_fixes,9.0,True,
2012,2013,-6.77731894447504,-6.7444264238436675,interne,108.0,,BALANCE_COURANTE,1,panel_avec_effets_fixes,9.0,True,
2013,2014,-5.53783287947428,-5.642346246070349,interne,117.0,,BALANCE_COURANTE,1,panel_avec_effets_fixes,9.0,True,
2014,2015,-1.95690775142638,-4.804159156006723,interne,126.0,,BALANCE_COURANTE,1,panel_avec_effets_fixes,9.0,True,
2015,2016,-3.74613174513,-2.049974254453862,interne,135.0,,BALANCE_COURANTE,1,panel_avec_effets_fixes,9.0,True,
2016,2017,-3.10210665362039,-3.2953459511527625,interne,144.0,,BALANCE_COURANTE,1,panel_avec_effets_fixes,9.0,True,
2017,2018,-4.87290163435469,-2.701381438730158,interne,153.0,,BALANCE_COURANTE,1,panel_avec_effets_fixes,9.0,True,
2018,2019,-3.4182057355437,-4.050464556456752,interne,162.0,,BALANCE_COURANTE,1,panel_avec_effets_fixes,9.0,True,
2019,2020,-1.1275993199651,-2.8907032285550227,interne,171.0,,BALANCE_COURANTE,1,panel_avec_effets_fixes,9.0,True,
2020,2021,-2.35786783699057,-1.3687737153774926,finale,180.0,,BALANCE_COURANTE,1,panel_avec_effets_fixes,9.0,True,
2021,2022,-3.6574911910038,-2.2290190960112937,finale,189.0,,BALANCE_COURANTE,1,panel_avec_effets_fixes,9.0,True,
2022,2023,-1.04767760599469,-3.0205980142681064,finale,198.0,,BALANCE_COURANTE,1,panel_avec_effets_fixes,9.0,True,
2023,2024,-1.23072108998601,-1.1956014039736398,finale,207.0,,BALANCE_COURANTE,1,panel_avec_effets_fixes,9.0,True,
2002,2003,2.72583245907781,2.873948223219688,interne,16.0,,BALANCE_COURANTE,1,panel_leave_one_country_out,8.0,False,
2003,2004,1.46649924876604,1.999607998546193,interne,24.0,,BALANCE_COURANTE,1,panel_leave_one_country_out,8.0,False,
2004,2005,1.51129572542934,2.105636684912935,interne,32.0,,BALANCE_COURANTE,1,panel_leave_one_country_out,8.0,False,
2005,2006,1.85973036169923,2.1074441454908035,interne,40.0,,BALANCE_COURANTE,1,panel_leave_one_country_out,8.0,False,
2006,2007,-0.140355839695735,2.2809672334633873,interne,48.0,,BALANCE_COURANTE,1,panel_leave_one_country_out,8.0,False,
2007,2008,-4.4474051229375,0.3964617079106049,interne,56.0,,BALANCE_COURANTE,1,panel_leave_one_country_out,8.0,False,
2008,2009,-4.91456971921294,-3.13037692886817,interne,64.0,,BALANCE_COURANTE,1,panel_leave_one_country_out,8.0,False,
2009,2010,-3.89149487244856,-2.743186828826976,interne,72.0,,BALANCE_COURANTE,1,panel_leave_one_country_out,8.0,False,
2010,2011,-7.26703537698178,-3.109171809716151,interne,80.0,,BALANCE_COURANTE,1,panel_leave_one_country_out,8.0,False,
2011,2012,-8.95034696939187,-6.055635059926215,interne,88.0,,BALANCE_COURANTE,1,panel_leave_one_country_out,8.0,False,
2012,2013,-6.77731894447504,-7.0470995427635845,interne,96.0,,BALANCE_COURANTE,1,panel_leave_one_country_out,8.0,False,
2013,2014,-5.53783287947428,-5.848485026532106,interne,104.0,,BALANCE_COURANTE,1,panel_leave_one_country_out,8.0,False,
2014,2015,-1.95690775142638,-5.0386091774347515,interne,112.0,,BALANCE_COURANTE,1,panel_leave_one_country_out,8.0,False,
2015,2016,-3.74613174513,-2.114005122875043,interne,120.0,,BALANCE_COURANTE,1,panel_leave_one_country_out,8.0,False,
2016,2017,-3.10210665362039,-3.2888469102340467,interne,128.0,,BALANCE_COURANTE,1,panel_leave_one_country_out,8.0,False,
2017,2018,-4.87290163435469,-2.5462673386668078,interne,136.0,,BALANCE_COURANTE,1,panel_leave_one_country_out,8.0,False,
2018,2019,-3.4182057355437,-3.9489677446574034,interne,144.0,,BALANCE_COURANTE,1,panel_leave_one_country_out,8.0,False,
2019,2020,-1.1275993199651,-2.775213724340491,interne,152.0,,BALANCE_COURANTE,1,panel_leave_one_country_out,8.0,False,
2020,2021,-2.35786783699057,-1.2767763984184664,finale,160.0,,BALANCE_COURANTE,1,panel_leave_one_country_out,8.0,False,
2021,2022,-3.6574911910038,-2.1298564514984832,finale,168.0,,BALANCE_COURANTE,1,panel_leave_one_country_out,8.0,False,
2022,2023,-1.04767760599469,-2.876681408803523,finale,176.0,,BALANCE_COURANTE,1,panel_leave_one_country_out,8.0,False,
2023,2024,-1.23072108998601,-0.9977047332178489,finale,184.0,,BALANCE_COURANTE,1,panel_leave_one_country_out,8.0,False,
2006,2007,-0.140355839695735,1.85973036169923,interne,,,BALANCE_COURANTE,1,baseline_random_walk,,,
2007,2008,-4.4474051229375,-0.140355839695735,interne,,,BALANCE_COURANTE,1,baseline_random_walk,,,
2008,2009,-4.91456971921294,-4.4474051229375,interne,,,BALANCE_COURANTE,1,baseline_random_walk,,,
2009,2010,-3.89149487244856,-4.91456971921294,interne,,,BALANCE_COURANTE,1,baseline_random_walk,,,
2010,2011,-7.26703537698178,-3.89149487244856,interne,,,BALANCE_COURANTE,1,baseline_random_walk,,,
2011,2012,-8.95034696939187,-7.26703537698178,interne,,,BALANCE_COURANTE,1,baseline_random_walk,,,
2012,2013,-6.77731894447504,-8.95034696939187,interne,,,BALANCE_COURANTE,1,baseline_random_walk,,,
2013,2014,-5.53783287947428,-6.77731894447504,interne,,,BALANCE_COURANTE,1,baseline_random_walk,,,
2014,2015,-1.95690775142638,-5.53783287947428,interne,,,BALANCE_COURANTE,1,baseline_random_walk,,,
2015,2016,-3.74613174513,-1.95690775142638,interne,,,BALANCE_COURANTE,1,baseline_random_walk,,,
2016,2017,-3.10210665362039,-3.74613174513,interne,,,BALANCE_COURANTE,1,baseline_random_walk,,,
2017,2018,-4.87290163435469,-3.10210665362039,interne,,,BALANCE_COURANTE,1,baseline_random_walk,,,
2018,2019,-3.4182057355437,-4.87290163435469,interne,,,BALANCE_COURANTE,1,baseline_random_walk,,,
2019,2020,-1.1275993199651,-3.4182057355437,interne,,,BALANCE_COURANTE,1,baseline_random_walk,,,
2020,2021,-2.35786783699057,-1.1275993199651,finale,,,BALANCE_COURANTE,1,baseline_random_walk,,,
2021,2022,-3.6574911910038,-2.35786783699057,finale,,,BALANCE_COURANTE,1,baseline_random_walk,,,
2022,2023,-1.04767760599469,-3.6574911910038,finale,,,BALANCE_COURANTE,1,baseline_random_walk,,,
2023,2024,-1.23072108998601,-1.04767760599469,finale,,,BALANCE_COURANTE,1,baseline_random_walk,,,
2006,2007,-0.140355839695735,2.069045048065883,interne,,,BALANCE_COURANTE,1,baseline_random_walk_drift,,,
2007,2008,-4.4474051229375,-0.06912870881418345,interne,,,BALANCE_COURANTE,1,baseline_random_walk_drift,,,
2008,2009,-4.91456971921294,-4.633723663474967,interne,,,BALANCE_COURANTE,1,baseline_random_walk_drift,,,
2009,2010,-3.89149487244856,-5.116490818402517,interne,,,BALANCE_COURANTE,1,baseline_random_walk_drift,,,
2010,2011,-7.26703537698178,-4.028942500798455,interne,,,BALANCE_COURANTE,1,baseline_random_walk_drift,,,
2011,2012,-8.95034696939187,-7.566387649140841,interne,,,BALANCE_COURANTE,1,baseline_random_walk_drift,,,
2012,2013,-6.77731894447504,-9.31560206632479,interne,,,BALANCE_COURANTE,1,baseline_random_walk_drift,,,
2013,2014,-5.53783287947428,-7.027197535869334,interne,,,BALANCE_COURANTE,1,baseline_random_walk_drift,,,
2014,2015,-1.95690775142638,-5.72295648580792,interne,,,BALANCE_COURANTE,1,baseline_random_walk_drift,,,
2015,2016,-3.74613174513,-1.9851126604941225,interne,,,BALANCE_COURANTE,1,baseline_random_walk_drift,,,
2016,2017,-3.10210665362039,-3.8447774175831775,interne,,,BALANCE_COURANTE,1,baseline_random_walk_drift,,,
2017,2018,-4.87290163435469,-3.1721880659211523,interne,,,BALANCE_COURANTE,1,baseline_random_walk_drift,,,
2018,2019,-3.4182057355437,-5.005972438078917,interne,,,BALANCE_COURANTE,1,baseline_random_walk_drift,,,
2019,2020,-1.1275993199651,-3.4945705856059552,interne,,,BALANCE_COURANTE,1,baseline_random_walk_drift,,,
2020,2021,-2.35786783699057,-1.122344471212153,finale,,,BALANCE_COURANTE,1,baseline_random_walk_drift,,,
2021,2022,-3.6574911910038,-2.3937971004302367,finale,,,BALANCE_COURANTE,1,baseline_random_walk_drift,,,
2022,2023,-1.04767760599469,-3.7341847799458403,finale,,,BALANCE_COURANTE,1,baseline_random_walk_drift,,,
2023,2024,-1.23072108998601,-1.0404178457507565,finale,,,BALANCE_COURANTE,1,baseline_random_walk_drift,,,
2006,2007,-0.140355839695735,1.6225804687445593,interne,,,BALANCE_COURANTE,1,baseline_ar_p,,,3.0
2007,2008,-4.4474051229375,0.3721678091274238,interne,,,BALANCE_COURANTE,1,baseline_ar_p,,,3.0
2008,2009,-4.91456971921294,-3.5326785509297696,interne,,,BALANCE_COURANTE,1,baseline_ar_p,,,3.0
2009,2010,-3.89149487244856,-3.6439599887861616,interne,,,BALANCE_COURANTE,1,baseline_ar_p,,,3.0
2010,2011,-7.26703537698178,-2.17232524081409,interne,,,BALANCE_COURANTE,1,baseline_ar_p,,,3.0
2011,2012,-8.95034696939187,-6.953874546307728,interne,,,BALANCE_COURANTE,1,baseline_ar_p,,,3.0
2012,2013,-6.77731894447504,-8.889463502530635,interne,,,BALANCE_COURANTE,1,baseline_ar_p,,,3.0
2013,2014,-5.53783287947428,-6.298003598041969,interne,,,BALANCE_COURANTE,1,baseline_ar_p,,,3.0
2014,2015,-1.95690775142638,-5.587103230099155,interne,,,BALANCE_COURANTE,1,baseline_ar_p,,,3.0
2015,2016,-3.74613174513,-1.0605795833684226,interne,,,BALANCE_COURANTE,1,baseline_ar_p,,,3.0
2016,2017,-3.10210665362039,-3.721946043515614,interne,,,BALANCE_COURANTE,1,baseline_ar_p,,,3.0
2017,2018,-4.87290163435469,-2.835886933811423,interne,,,BALANCE_COURANTE,1,baseline_ar_p,,,3.0
2018,2019,-3.4182057355437,-4.522991103006004,interne,,,BALANCE_COURANTE,1,baseline_ar_p,,,3.0
2019,2020,-1.1275993199651,-3.1769907729789852,interne,,,BALANCE_COURANTE,1,baseline_ar_p,,,3.0
2020,2021,-2.35786783699057,-1.0397499740255531,finale,,,BALANCE_COURANTE,1,baseline_ar_p,,,3.0
2021,2022,-3.6574911910038,-2.3841289463950557,finale,,,BALANCE_COURANTE,1,baseline_ar_p,,,3.0
2022,2023,-1.04767760599469,-3.436521714886373,finale,,,BALANCE_COURANTE,1,baseline_ar_p,,,3.0
2023,2024,-1.23072108998601,-1.0280367826909012,finale,,,BALANCE_COURANTE,1,baseline_ar_p,,,3.0
2007,2009,-4.91456971921294,1.7600316659582742,interne,6.0,0.0,BALANCE_COURANTE,2,elasticnet,,,
2008,2010,-3.89149487244856,0.651933961996007,interne,7.0,3.0,BALANCE_COURANTE,2,elasticnet,,,
2009,2011,-7.26703537698178,0.1722735635060681,interne,8.0,3.0,BALANCE_COURANTE,2,elasticnet,,,
2010,2012,-8.95034696939187,-0.23310424523887308,interne,9.0,6.0,BALANCE_COURANTE,2,elasticnet,,,
2011,2013,-6.77731894447504,-2.187985807395014,interne,10.0,6.0,BALANCE_COURANTE,2,elasticnet,,,
2012,2014,-5.53783287947428,-4.418981404370092,interne,11.0,8.0,BALANCE_COURANTE,2,elasticnet,,,
2013,2015,-1.95690775142638,-4.683727113839193,interne,12.0,8.0,BALANCE_COURANTE,2,elasticnet,,,
2014,2016,-3.74613174513,-4.315836340040624,interne,13.0,9.0,BALANCE_COURANTE,2,elasticnet,,,
2015,2017,-3.10210665362039,-3.133710111676283,interne,14.0,8.0,BALANCE_COURANTE,2,elasticnet,,,
2016,2018,-4.87290163435469,-3.650313726423343,interne,15.0,7.0,BALANCE_COURANTE,2,elasticnet,,,
2017,2019,-3.4182057355437,-3.3558711397184244,interne,16.0,6.0,BALANCE_COURANTE,2,elasticnet,,,
2018,2020,-1.1275993199651,-3.369523824153988,interne,17.0,6.0,BALANCE_COURANTE,2,elasticnet,,,
2019,2021,-2.35786783699057,-3.181087568882221,finale,18.0,6.0,BALANCE_COURANTE,2,elasticnet,,,
2020,2022,-3.6574911910038,-2.4123252599915164,finale,19.0,6.0,BALANCE_COURANTE,2,elasticnet,,,
2021,2023,-1.04767760599469,-2.2557815819819798,finale,20.0,6.0,BALANCE_COURANTE,2,elasticnet,,,
2022,2024,-1.23072108998601,-2.648310967160895,finale,21.0,6.0,BALANCE_COURANTE,2,elasticnet,,,
2003,2005,1.51129572542934,2.9226046151887046,interne,18.0,,BALANCE_COURANTE,2,panel_avec_effets_fixes,9.0,True,
2004,2006,1.85973036169923,3.1821008303823386,interne,27.0,,BALANCE_COURANTE,2,panel_avec_effets_fixes,9.0,True,
2005,2007,-0.140355839695735,2.897028404025431,interne,36.0,,BALANCE_COURANTE,2,panel_avec_effets_fixes,9.0,True,
2006,2008,-4.4474051229375,2.725500154922156,interne,45.0,,BALANCE_COURANTE,2,panel_avec_effets_fixes,9.0,True,
2007,2009,-4.91456971921294,1.0905216496307717,interne,54.0,,BALANCE_COURANTE,2,panel_avec_effets_fixes,9.0,True,
2008,2010,-3.89149487244856,-1.693557654179544,interne,63.0,,BALANCE_COURANTE,2,panel_avec_effets_fixes,9.0,True,
2009,2011,-7.26703537698178,-2.1041881843656185,interne,72.0,,BALANCE_COURANTE,2,panel_avec_effets_fixes,9.0,True,
2010,2012,-8.95034696939187,-2.0789601845233325,interne,81.0,,BALANCE_COURANTE,2,panel_avec_effets_fixes,9.0,True,
